"Point est.","Upper C.I."
1.00006743486075,1.00040194428236
1.00021792736977,1.00109184507404
1.00042372228081,1.0007910907121
1.00004296528674,1.00015895303226
1.00000112574173,1.00001107657851
1.00026279453658,1.00090897270591
1.0009522131167,1.00478498371952
1.00016237390078,1.00072636023593
0.999982041463849,0.999984159737536
1.00076308880144,1.00214539590522
1.00063088482778,1.00317798751995
1.00079196357586,1.00379036202551
1.00090510461688,1.00179363381693
1.00135359563578,1.00594751212327
1.00001849993634,1.00003831893785
1.00001773782244,1.0000430399003
1.00295759757945,1.01469150234763
1.0006544455725,1.00317857985712
1.00012678517887,1.00052758753757
1.00000498942184,1.00010370411858
1.00004058462448,1.00026075556558
1.00102342204884,1.00441005239674
1.00042718916964,1.00150372251262
1.00015599182093,1.0008612544699
1.00014312280294,1.00065571688421
1.00045375317978,1.00230364742882
1.00004343873398,1.00005705536889
1.00010050581868,1.00033005846748
1.00014356359367,1.00014463280316
1.00036294386507,1.00140001952325
1.00001374144991,1.00007052880779
1.00054690767973,1.00175799676703
1.00069930707526,1.0034308747218
1.00000452877698,1.00002275698527
1.00008028288803,1.00048123697206
1.00025586930645,1.00108698005236
1.00015876526932,1.00074876541633
1.00085398590117,1.00349429899473
1.00063489209451,1.00075585117302
1.00002536813022,1.00005278276438
1.00008684454106,1.00013105636028
1.00001662917166,1.00006067548962
1.00101289445092,1.00467063104711
1.00142322606895,1.0044809141513
1.00005066418214,1.00007743054378
1.00048967039602,1.0025269991447
1.00028575466178,1.00049303579983
1.00027964857823,1.00117426734842
1.00012895747496,1.00054259580189
1.00002720857534,1.00016567755186
1.00104389390668,1.004867869868
1.00005368041546,1.00034062481385
1.00041570257616,1.00213101217367
1.00003179312584,1.00010207231821
0.999998637964147,1.00005347276301
1.00032052965096,1.00155957620541
1.00039514229605,1.00061167343449
1.00089658242443,1.00382937229733
1.00008499870539,1.00030052714968
1.00068919180579,1.00259135201978
1.0005698436681,1.00063817563404
1.00001852944021,1.00007002057757
1.00014875402413,1.00037280951285
1.00016651239409,1.00087759671891
1.00012117690474,1.00055489145765
1.00007876258073,1.00042461908787
1.00005335112778,1.00007850751917
1.0006759021258,1.00330058610777
1.00002169862034,1.00018728449921
1.00145845373101,1.00729024572857
1.00039823711554,1.00041261225667
1.00022069167652,1.00118051135801
1.00005059662364,1.00007636908868
1.00025368129493,1.00061820599824
1.00042345284234,1.00155184236573
1.00010610901166,1.00054908864919
1.00003201025765,1.00007463520728
1.00000385824376,1.00009653869837
1.00011937584318,1.00021760508131
1.00000950557541,1.0000408646125
1.00024366346628,1.00059509268413
1.00004995752716,1.00031990212691
1.00139779514371,1.00644103088301
1.00029975288998,1.00030161693889
0.999983742820763,0.999991427070018
1.00007988183313,1.00031970279975
1.00016229211409,1.00019650506617
1.00004343245879,1.00028085082111
0.999995111269223,1.00005434193332
1.00068809754315,1.00320228692188
1.00049513468144,1.00226966002358
1.00029716538473,1.0013676747185
1.00023761128412,1.00126947908783
1.00113065579648,1.00415128128487
1.00037460365568,1.00176780048737
1.0004323362379,1.00157184002775
1.00038967631215,1.00168547563828
1.00057706675639,1.00271409967365
1.00134042263525,1.00592648846279
1.00035919556268,1.00071710043211
1.00198874710591,1.0085398665308
1.0001258485029,1.00014605525786
1.00015337648734,1.00054316693044
1.00019385063899,1.00100564707515
1.00012217301138,1.00015566623306
1.00064962129286,1.00065056558994
1.00003093488702,1.00015939552271
1.00087871335509,1.0041542606776
1.00075668414563,1.00243957297156
1.00133411690141,1.00640844919854
1.00005986751809,1.00036201071969
1.00009124653355,1.00053810415506
1.00285380480611,1.01248602755005
1.00049847596105,1.0008113067452
1.00003910360521,1.00027067764128
1.00060188040946,1.00308117707126
1.00034250524426,1.00120339243608
0.999992982092937,1.00004151024484
1.00010140001861,1.00047501335184
1.00010348899165,1.00058728796233
1.00531794405594,1.01210653940649
1.00015653738937,1.00082048886586
1.00010398214964,1.00048851852587
1.00018020865705,1.00055764007178
1.00027455501274,1.0012669758966
1.00026796323748,1.00123315823882
1.00047387718325,1.00047408111279
1.00000970506008,1.00002683615089
1.0000011380072,1.00000116589881
1.0018347282959,1.00263126369849
1.00018729226103,1.00100254819809
1.00004200384457,1.00026236781959
1.00003872153723,1.0000498765847
0.999980039268037,0.999980154705971
1.00019416940248,1.00087764314011
1.00029190196593,1.00067024926591
1.00015049886953,1.00015115176542
1.00026790377478,1.00067171558588
1.000970826757,1.00490681941186
1.00001933623258,1.00003387637014
1.00092545696912,1.00358142204714
0.999994272147981,0.999999289436273
1.00036169158691,1.00102901218108
1.00086222465659,1.00213952231501
1.00016813217797,1.00090985096125
1.00156177202109,1.00329935717539
1.00010087757315,1.00042973696215
1.00044513543512,1.00141730797162
1.00016477542676,1.00044149042223
1.00003087269228,1.00003350659337
1.00011291718604,1.00064181064387
1.00023148773669,1.0007062804428
1.00001078245526,1.00012390519738
1.0001548916028,1.00078276126203
1.00051361355834,1.00052240769176
1.00020992688381,1.00095554530646
1.0001070256938,1.00013139956586
1.00004264693089,1.00014131796346
0.999983824773217,0.999999205577284
1.00015407787149,1.00071630846167
1.00008856249697,1.00044006602894
1.00003200293389,1.00008295382319
1.00035772087396,1.00167216041738
1.00019109579411,1.00068445890453
1.0000530428457,1.00011322475397
1.00017435443739,1.00092857729836
0.999980451237325,0.999982066861701
1.00007898282086,1.00040947346581
1.00000368651476,1.00004226599214
1.00008818319532,1.00045866166428
1.00061304327811,1.00250909777213
1.0001222951653,1.00060980635554
1.00038241125171,1.00124954554046
1.00005726993809,1.00020870473327
1.00000096111094,1.00006960201695
1.00009834398997,1.00029788179489
1.0001557248144,1.00085110890865
1.00024983985963,1.00090168829997
1.0002770601004,1.00126586255615
1.00011873707312,1.00064969115856
0.999988318890216,1.00001339872034
0.999989626248416,1.00001599184347
1.00000449234062,1.00010014098416
1.00000700125105,1.00000812319514
1.00034347816479,1.00160707655082
1.00015919219023,1.00064489025743
1.0000890926867,1.00008910481084
1.00027977707632,1.00142366244586
1.00001150951704,1.00013620582849
1.00031704519444,1.00117095589011
1.00020856669101,1.00075941731588
1.00019147952432,1.00038131815662
1.00049322527096,1.00247320773894
1.0001511890699,1.00037777379894
1.00011927035535,1.00064650378521
1.00002205153387,1.00016827609336
1.00019699303129,1.00106854240375
1.00046760602169,1.00183970508871
1.00066745004605,1.00319687450186
1.00008391145843,1.00023138902293
1.00019756273761,1.0006155792692
1.0003293642281,1.0003355970241
1.00018523227195,1.00018967349737
1.00013777169527,1.00074364439871
1.00017195230493,1.00088311738984
1.00011716278674,1.00050514985951
1.00090392499473,1.00411321915757
1.00003600269137,1.00023236404251
1.00144915506904,1.00627246476842
1.00002649796795,1.00018971419544
1.00007427725742,1.00045145857987
1.00067832629372,1.00130557950891
1.00024199274045,1.00079693583232
1.00017803901249,1.00069052654632
1.00007896909537,1.00038138160866
1.00037547481289,1.00179857434145
1.00071938510265,1.00106586082383
1.00001436256038,1.00014430396144
0.999987802974776,1.00001209594442
1.00007770280089,1.00011086876007
1.00021650038262,1.0002643800648
1.00016040638614,1.00085814336406
1.00048974996203,1.00253322438961
1.0000901813776,1.00051120176981
1.00007961068732,1.00009321196042
1.00015710733432,1.0006439018226
1.00067710275189,1.0014400346002
1.00067753596329,1.00329440361129
1.00054818301181,1.00121530892065
1.00012377427535,1.00012377432053
1.00039144471855,1.00195130861193
1.00029487755742,1.00035405695875
0.999983509149209,0.99998443024068
0.999982660359769,0.999992851978849
1.00168272748079,1.00335979821506
1.00021880810959,1.00080047629183
1.00010709119484,1.00061755746028
1.00006013670732,1.00006350039237
0.999984822366472,0.999989790300604
0.999997344372917,1.00006711361302
1.00000370015499,1.00003615810788
1.00024420643001,1.00127156998727
1.0002629839034,1.00050720610274
1.00014353366653,1.00030230849893
1.00025855190197,1.00084696920988
1.00020431006781,1.00089308510748
1.00023894945931,1.00124369801033
1.00012388229739,1.00041792056416
1.00004506934186,1.00024811260876
1.0003279832735,1.00106534882364
1.00004393068183,1.00011909470818
1.00011028548892,1.00018566861105
1.00004168568311,1.00023743371866
1.00014821446209,1.00073946021677
1.00015132438153,1.00018794019149
1.00027427775942,1.00109354436606
1.00015179515194,1.00018516157406
1.00035418523892,1.00087532132049
1.00008806675973,1.00046722455606
1.00005526544613,1.00023227524204
0.999995476232415,0.999998934492464
1.00005025489363,1.00027434295627
1.00026509792783,1.00028073158591
1.00010644272478,1.00061011037724
1.0009128153423,1.00144395502055
0.999992565650651,1.00003175597158
1.00000682168992,1.00001666324091
1.00044089320643,1.00223105326795
1.00033997753103,1.00140191622781
1.00095087897758,1.00245750026502
1.0010546737883,1.00523365478382
1.00002283514576,1.00003533516857
1.00038091985297,1.00041148824328
1.00018438627914,1.00057670242569
1.00008676003173,1.00012181647343
1.00031264189124,1.0008932161146
1.00015227044671,1.0003169177065
1.00038227360335,1.0005235126321
1.00011061666923,1.00020883219787
1.00164085352544,1.00763300178533
1.0003921005635,1.00101167280107
1.00040941871709,1.00121284109634
1.00020785966843,1.00099565225835
1.00027650011023,1.00090652360506
1.00148373072523,1.00663192719293
1.0003592725515,1.00188159886273
1.00035559058778,1.00132017148389
1.00092061070897,1.00467312660757
1.00026016192866,1.00131822589914
1.00065258254874,1.00268592298803
1.00237350419125,1.00994836943045
1.00042999039772,1.00213819403819
1.00004252172461,1.00028096200536
1.0006508264178,1.00246289383083
0.999985433092226,0.999985701201109
1.00140437351507,1.00615020783959
1.00002710995327,1.00006284478713
1.00022109468531,1.0009846403619
1.00003865145165,1.00009782303094
1.00079812229633,1.00407261825006
1.00172837008682,1.00817322682535
1.00046085278615,1.00223500071465
1.00106358369218,1.00348035668936
1.00000724076359,1.00010327547355
1.00011158091426,1.0006247970231
1.00025406598409,1.00032300720707
1.00037481874953,1.00169724760635
1.0008031416918,1.00340002480431
1.00032537791945,1.00122151410857
1.00037526867996,1.00172914867839
0.999990756138237,0.999991611606813
1.00109480756944,1.00530571913723
1.0003726650182,1.00194514243711
1.00048395236201,1.00133708207339
1.00061627740587,1.00316282544103
1.00019932950385,1.00033183996517
1.00004529244538,1.00022914449545
1.00037128134294,1.00136567520692
1.00008507180472,1.00048269006879
1.00007262852326,1.00013035080881
1.00016276064983,1.00029861108853
1.00004402428406,1.00018381797592
1.00008447275108,1.00013830064601
1.00017431214688,1.00023431356966
1.00008342376586,1.00048791741476
1.00015591619943,1.00076244249133
1.00023924202969,1.00063849414866
1.0003718074085,1.00179316146812
1.00016542008908,1.00041810971443
1.00002895952733,1.00007593739384
1.00002977560148,1.00011717693179
1.00028930071717,1.00146359618812
1.00009834535672,1.00045531399478
1.0000739654622,1.00037416159107
1.00007228082203,1.00025457564245
1.00039383678321,1.00205387203781
1.00075731107398,1.00269390805807
1.00288230308977,1.00611378737686
1.00009688782744,1.00056559312624
1.00002490194296,1.00002563856329
0.999992888207248,1.00004133646798
1.00020352738578,1.00090993038224
1.00008571260376,1.00047046748533
1.00011032695133,1.00011171160759
1.00059325219848,1.00113007329861
0.999985177898671,0.999997223382022
1.00006444408434,1.00040317504707
1.000094058789,1.00015170839528
1.00000924140803,1.00001229351774
1.00003348750983,1.00004002219738
1.00022119523232,1.00058394581713
1.0000763088997,1.00024850306156
1.00022924522487,1.00051020005983
1.0000008872303,1.00000308324197
0.99999315437957,1.00003467809105
1.0003422036208,1.00073751588001
1.00005635803446,1.00036183203531
1.00010857550171,1.00015397643312
1.00003473029402,1.00006854555409
0.999990089428443,1.00001052736458
1.00010881615054,1.00061221625711
0.999999618588041,1.00002456663273
1.00000289927642,1.00008315471503
1.00043062809664,1.00218939365834
1.00006950113987,1.00042480711569
1.00026903854661,1.00142644255857
1.00023314254834,1.0006801921586
1.00046941020244,1.00239028750399
1.00059059361696,1.00299640273497
1.00031448947155,1.00145827372149
1.00041144147162,1.00092559272221
0.999991238792708,0.99999229038753
1.00023406722099,1.00030658940837
1.00003343809798,1.00017092917131
1.0001235052879,1.00058464102073
1.00007790217459,1.00041878237166
1.00003007282064,1.00012485787505
1.00037177820106,1.00187046759442
1.00009405160982,1.00023367561829
1.00123707421104,1.00487080694558
1.00025246090944,1.00123451674746
1.0005091477325,1.00233929372848
1.00134058868141,1.0064032230965
1.00042860906085,1.00175217544169
1.00052547281341,1.00245023349157
1.00021606438714,1.00082734547198
1.00038398394343,1.00174281208513
1.00005232854933,1.00014208539229
1.0003687513267,1.00181542353597
1.00076197484003,1.00385500885297
1.00086573461577,1.00422884304621
1.00193935477087,1.00969602967366
1.0000938895257,1.00042234345198
1.0000627606866,1.00027540950172
1.00050122349915,1.00189461534576
1.00003163129089,1.00020171421896
1.00050939529822,1.00262346773703
1.00039524689217,1.00048734202885
1.00070007557212,1.00348317370992
1.0005274789371,1.00250683045535
1.00006386934963,1.00021441180496
1.0000710816795,1.00010491010471
1.00001331170557,1.00002520753488
1.00061827222544,1.00157711281405
1.00012515156804,1.00013368911827
0.999985753165281,1.00000279848329
1.00046133459262,1.00188127784431
1.00040493269074,1.00199138925602
1.0000661874496,1.00025568366687
1.00053700720943,1.00267583694969
1.00063029703086,1.00312669634289
1.00089180776471,1.00297370258691
1.00013472176146,1.00013699593784
1.00010087466198,1.00029683401642
1.00002066525075,1.00006301858159
1.00041533926022,1.00126949637652
1.00103283756431,1.00465493819295
1.00009986864987,1.00032652989541
1.00024592749793,1.00056165695278
1.00046166292454,1.00237238647009
1.00035495523091,1.00088174134619
1.00031050918643,1.00119208531556
1.00003919451138,1.00027516709602
1.00063671630365,1.001592902268
1.0000499966112,1.00005423077321
1.00040013217336,1.00202228471294
1.00012102353345,1.00014133587504
1.00068372923873,1.00298888785139
1.00339422530575,1.01388430117418
1.00012322558305,1.00016074194313
1.00028819415284,1.00034572711299
1.00045275100415,1.0021690004536
1.0007206217098,1.0036463507324
1.00025967843839,1.00075491674472
1.00000238641254,1.00004913456998
1.00171578092346,1.00700387330952
0.999981983212616,0.999982039163928
1.00007334404216,1.000436805528
1.00027638846973,1.00068847158191
1.00010885008298,1.00011971019532
1.00048114292106,1.00169774016492
1.00007167009378,1.00007505687408
1.00002247276512,1.0000864535028
1.00013314255467,1.00051177873774
0.99999490631526,1.00005395908878
1.00040883761365,1.00043293753582
1.0000114068504,1.0001322387722
1.00003222859459,1.00017418827387
1.00071041054772,1.00210852651122
1.00310143266946,1.0119832450369
1.00032208127919,1.00162723398226
1.00012209229021,1.00047713796012
1.0005519786815,1.00256089722023
1.00003213965595,1.00016644218606
1.00029767671764,1.00063040030932
1.00005438269367,1.00017426950124
1.00037744452211,1.00085007707528
1.00055800919173,1.0028079149831
1.00047851070298,1.00075415462489
1.00008956562421,1.00010248393172
1.00013915543849,1.00013986044676
1.00045402671473,1.00049629860101
1.00100577316694,1.00271407102373
1.00020958636109,1.00079818955227
1.00069773478566,1.00204392723003
1.00010281360536,1.00037547780764
1.00005062043826,1.00016589666282
1.00010586939633,1.00058044962859
1.00098960976796,1.00502283281445
0.999997073472957,0.999998682868346
1.00041511097855,1.00167446565786
1.00115025414391,1.00274991803231
1.00001789473167,1.00010258435867
1.00070467587108,1.00290633331563
1.00046809858164,1.00228503493753
1.00081625861108,1.00332342456508
1.00005582798386,1.00022225015867
1.0001481796701,1.00082401300859
1.00002957750683,1.0002267949559
1.00000650238131,1.00001567243362
1.00059405492608,1.00249647585472
1.00048450389604,1.00112384567589
1.00031915372048,1.00164668298109
1.00008809811151,1.00046485250455
1.00070984712391,1.00185373429555
1.00007821222351,1.00022523501587
1.0018639946111,1.00931659050146
1.00059902561194,1.00105505180867
1.00192478360319,1.00819453263744
1.00020131224438,1.00039769469664
1.00001371081955,1.00004639737157
1.00160614866328,1.00605984564436
1.00035842000838,1.00071438085308
1.00031174006034,1.00058154450199
1.00016853331905,1.00020256005674
1.00125572384744,1.00634630819434
1.00096360067406,1.00377862242718
0.99999851846989,1.0000563569129
1.00028670408615,1.00054849038004
1.0008351744471,1.00422058168111
1.00016061454371,1.00077923448375
1.00004464704035,1.00005285888953
1.00111783590282,1.00546944344598
1.00124859628159,1.00576825061883
1.0000707205366,1.00012455614888
1.00000844532517,1.00002893750758
1.00046538415034,1.00046583802053
1.00058132748315,1.0029382530497
1.00009365421222,1.00052543346484
1.00281293264433,1.00890445128751
1.00065844781127,1.0010872093855
1.0009660026579,1.00417168085452
1.00014237551736,1.00037075730911
1.0000038241156,1.00001893293352
1.00024005429453,1.00098632348269
1.00117820193123,1.00363422967587
1.00020559372248,1.00050664881327
1.00040253084559,1.00195121685609
1.00025785949499,1.00127487133633
1.00168067524803,1.00825905775509
1.00068637827747,1.0006865291745
1.00007527749285,1.00007602174474
1.00055820109992,1.00171572733114
1.00107386598948,1.0026413930198
1.00022708456236,1.00098888854631
1.00049324543826,1.00196475004847
1.00055970670277,1.00143868891173
1.00022644162023,1.00035785787564
1.00083062019585,1.00380772971107
1.00121448062564,1.0043905036496
1.00039324501148,1.00204861079043
1.00044036192066,1.00164722933304
0.999980338129112,0.999980540816351
1.00010444876548,1.00011277781663
1.00025250387935,1.00086856899514
1.00025802726341,1.00134075282313
1.00260353417949,1.01231440885743
1.00052494878376,1.00053190403189
1.00026080199428,1.00118260578302
1.00028922062925,1.00033387150333
1.00033896430674,1.00151296516671
1.0001488207112,1.00081325073655
1.00079358828128,1.00135187726511
1.00042583100339,1.00211181387491
1.00001358916163,1.00014517987618
1.00113565343567,1.00572752855625
1.00010617105603,1.00061137791835
1.00006092394158,1.00038627084776
1.0003222206624,1.00139104487322
1.00084044778641,1.00357843882713
1.00092322901686,1.00361225700414
1.00665410035061,1.02777998713919
1.00000895286499,1.00010481261701
1.00069228341009,1.00315008597301
1.00051520893658,1.00152525324233
1.00078229481829,1.00375788621846
1.00066675841242,1.00309513661132
1.00021619682658,1.00022263461484
1.00036053352016,1.00186464086257
1.00010102402093,1.00040860711046
1.00002605044012,1.00018643229224
1.00016995983512,1.00023918412877
1.0005824344128,1.0010106247576
1.00007385929892,1.00007433331768
1.00083338596933,1.00122490740615
1.00019012933171,1.000359345106
1.00002003462789,1.00015463224536
1.00048459974803,1.00247293613983
1.00043009857934,1.00043214145836
1.00391359612442,1.01679045628789
1.00041001798518,1.00204266608325
1.00326983681931,1.01583767814092
1.00183702212119,1.00291986733091
1.00099575354443,1.00122884455603
1.00058145160258,1.00141729455067
1.00007975570472,1.00009818069451
1.00002167618417,1.00018384448925
1.00155335892566,1.00162395288968
1.00238414763454,1.01103985488332
1.00135084213633,1.00467521112745
1.00027922773163,1.00137517445205
1.00028839798325,1.00082572376025
1.0001694035533,1.00059479618101
1.00041066219022,1.00193549778154
1.0004717500395,1.00195092245957
1.00125352429313,1.00580774701069
1.00018449378213,1.00076185729077
1.00010697428779,1.00061489412773
1.0003826892557,1.00196055423121
1.00083431682376,1.00406330048305
1.00020219595094,1.00102604529496
1.00072586588373,1.0012079269155
1.00046011157139,1.00213293245905
1.00160970107754,1.00808845642657
1.00026324761775,1.00036626826384
1.00008160276412,1.00043821338945
1.00002073307311,1.00010161424261
0.999995467687605,0.999995634977322
1.0012555374241,1.00262460199544
1.00016503913599,1.00021470187719
1.00054780152069,1.00267585043414
1.00001373369728,1.00003817071449
1.00009080968663,1.00009089135762
1.00203914331601,1.00978856801931
1.00005600351686,1.00035776751213
1.00012565252853,1.00029463994817
1.00013670565618,1.00076623060639
1.00061674874732,1.00092565531052
1.00023539806998,1.00075481904742
1.00106710647266,1.00366524092174
1.00073131179983,1.00354369926529
1.00147574096443,1.00693518677815
1.00008050146809,1.00046559536132
1.00053387719187,1.00206141909553
1.00026858209016,1.00117941697415
0.999990884483445,1.00003259822441
1.00013014779576,1.00069467520158
1.00104341817831,1.00257169992757
1.0000908514762,1.00034394363334
1.00004069375164,1.00010814451838
1.00044673055666,1.00046196526174
0.999983802463977,0.999991470514876
1.00005808556249,1.00022403966384
1.00014848674717,1.00077172351319
1.00083729233098,1.00083819650869
1.00146281521055,1.00645409270535
1.00008667631492,1.00015088543574
1.00021386069753,1.00095622508462
1.0003095002158,1.00090738945976
1.00026315863118,1.00084365041871
1.00064502876811,1.00330179646237
1.00115805947757,1.0043782565539
1.00011597281345,1.00011845166487
1.00024456797447,1.00069000125474
1.00012623369729,1.00070629231104
1.00077654893342,1.00293212894196
1.00029092648235,1.00150508831899
1.00045452618806,1.00224482852169
1.00053652298311,1.00069846369573
1.00024179287821,1.00127610672307
1.00005289249645,1.00005291646516
1.00100887314731,1.00219332249723
1.00099415991945,1.00383827097086
1.00005970006862,1.00036508340834
1.00049542867692,1.00057070572789
1.00074901610055,1.00230341912229
1.00004427757353,1.00028383414281
1.00039994288452,1.00197321030533
1.00012875507678,1.00013367740024
1.00104808465735,1.00350244021896
1.00108440829315,1.00422379650099
1.0001802793222,1.00053262132513
1.00113235013059,1.00440470089765
1.00132010927798,1.00306205396059
1.00028126310058,1.00132534876012
1.00230731399574,1.00765113261826
1.00256267368223,1.00860625496865
1.00016329512966,1.00085706209439
1.0009595491215,1.00381713737984
1.00009134697316,1.00049548345023
1.0011361073197,1.00462571209067
1.00013723433734,1.00017694582489
1.00013036660256,1.00068358894623
1.00282453327953,1.00619752885924
1.00082994909921,1.00283413133041
1.0002572204779,1.00085167151923
1.000437030391,1.0014208412433
1.00051160280936,1.00178252950022
1.0007051402317,1.00276020039674
1.00019238783621,1.00032686084804
1.00078708704216,1.00364233371866
1.00057808940298,1.00293726735353
1.000005561498,1.00001339795315
1.00010373580483,1.00014571801325
1.00004411627033,1.00007622204153
1.00048488976918,1.00201510876641
1.000406391528,1.00208791315798
1.00199413648574,1.00776467353905
1.00005569090487,1.00005874774855
1.00010888192668,1.00052605966843
1.00139608437135,1.00700042504618
1.00081021056833,1.00388447279547
1.00001227778554,1.00009655265715
1.00009967714717,1.00024631784099
1.00050848986256,1.00235335853343
1.0002570679674,1.00113938085053
1.00011134540042,1.0001601782633
1.00003030185288,1.00022148818834
1.00089694083115,1.00202576326095
1.00008485373679,1.00017876059837
1.00007521656314,1.00043988565407
1.00006639845421,1.00041318803643
1.00060453534512,1.00223505326084
1.00012653879868,1.00012676935174
1.00002032545167,1.00014169977011
1.00027700219985,1.00129443967105
1.00019813249663,1.00046748473399
1.00337386999952,1.01660947589573
1.00041314879378,1.00201233449461
1.00006358995141,1.00030971855237
1.00070108473874,1.00080280614692
1.00036207693994,1.00067993374807
1.00075557810727,1.00083289764191
1.00823888969541,1.02996338490335
1.00150391190442,1.00150414645712
1.0002742253666,1.0013722149872
1.00008117551345,1.00008690364666
1.00003004877496,1.000216259441
1.00036639947945,1.00173659692363
1.00145884986576,1.00735184709135
1.00079560364308,1.00405378944638
1.00014854115832,1.00079654870045
1.00029831645082,1.00043388999713
1.00004339997095,1.00014854023065
1.00138332737654,1.00152247782824
1.00040690885763,1.00146340982583
1.00148749676837,1.00740679208862
1.00036450078164,1.00084335867297
1.00121028141557,1.00538059265813
1.00019086163689,1.00021726985588
1.00028720325236,1.00036814268315
1.00022011017305,1.00057766760355
1.00028979551839,1.00090842468489
1.00005593211937,1.00035489522889
1.00034334771296,1.00143807721861
1.00002584776177,1.00015519583816
1.00015704914581,1.00047089163861
1.00022489470323,1.00065046554127
1.00260003432168,1.01282752722777
0.999996637171052,1.00006194539614
1.00017754020497,1.00065133915924
1.00041480517716,1.00111170744231
1.00055393686337,1.00180016942827
1.00000151382129,1.00008529532071
1.00210208582248,1.00977099288605
1.00018434450932,1.00042587508494
1.00042149778426,1.00118841326767
1.00008008483715,1.00031945546522
1.00027282456775,1.0006645472999
1.0010290439568,1.00518541303697
1.00074502382211,1.00249614299753
1.00159391277528,1.00687203648066
1.00103708654818,1.00123283418288
1.00109635237138,1.00526300647011
1.00063025987055,1.00277167294576
1.00153099855918,1.00731879483919
1.00009136625348,1.00047039155697
1.00050726644355,1.0013963572956
1.00019259133005,1.00097199159283
1.00141687435683,1.00419030550606
1.00002976548184,1.00018287565291
1.00071148739572,1.00263749477706
1.00096774572886,1.00474786620457
1.00033243827582,1.00047069809636
1.00036117133555,1.00160486405618
1.00023269671707,1.00087803609561
1.00128396672705,1.00482435564207
1.00002688635197,1.00021174000142
1.00084478851711,1.00107354275994
1.00022996044036,1.00122659470943
1.00019213573241,1.00104438752994
1.00041113179131,1.00212349862261
1.00045577445115,1.00046116337864
1.00003531732181,1.00003877696181
1.00139008445428,1.00226272022349
1.00065165587671,1.00292709919754
1.00021024618253,1.0002763891542
1.00034895439516,1.00180175412531
1.00024069448093,1.00062027393428
1.00021534031457,1.00076022828337
1.00290406388352,1.01351156978946
1.00396671081904,1.01672881085079
1.00019871539492,1.00089685844762
1.00013699265516,1.00038285362898
1.00354711814377,1.01225070654241
1.00029445038269,1.00037694096771
1.00026291897128,1.0002629765443
1.0005769941772,1.0024251697146
1.00108127775867,1.00524487561264
1.00124081769829,1.00624525628452
1.00097032140631,1.00479431729553
1.00043529141206,1.00046775010578
1.00041730481424,1.00191714562632
